municipio_id,municipio_nombre,establecimiento_id,establecimiento_nombre,region_educativa,clave,cueanexo,modalidad,nivel,direccion,telefono,rpv,email,sector,dependencia,tipo_organizacion,area,ambito,desfavorabilidad,subvencion,sede_axo_ext,categoria,depend_func,cui,periodo,matricula,varones,mujeres,secciones,turnos,cue,anexo,nro_escuela,longitud,latitud
6539,Merlo,19965,ESCUELA DE EDUCACIÓN SECUNDARIA Nº66,Región 8,0071MS0066,61799200,Educación Común,Nivel Secundario,ALIPPI E/PAGANO Y O'CONORS - S/N,220-498-6263,,secundaria66merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101596,Final 2025,304,148,156,12,"MAÑANA,TARDE",617992,0,66,-58.7848623572672,-34.704057166119874
6539,Merlo,19966,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº47 ""ABRAZO DE NACIONES""",Región 8,0071MS0047,61799300,Educación Común,Nivel Secundario,HEREDIA E/ MARIMONIAS Y JONTE - 548,220-498-4046,,secundaria47merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101447,Final 2025,587,273,314,22,"MAÑANA,TARDE,VESPERTINO",617993,0,47,-58.77137755329337,-34.7071679146627
6539,Merlo,19967,ESCUELA DE EDUCACIÓN SECUNDARIA Nº43,Región 8,0071MS0043,61799400,Educación Común,Nivel Secundario,MILLER - 696,220-494-3686,,secundaria43merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101406,Final 2025,435,222,213,16,"MAÑANA,TARDE",617994,0,43,-58.68041517668986,-34.68693140001487
6539,Merlo,19968,ESCUELA DE EDUCACIÓN SECUNDARIA Nº63,Región 8,0071MS0063,61799500,Educación Común,Nivel Secundario,MADARIAGA ( ESQ. JOSÉ MARTI) - 291,220-489-6518,,direees63@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607100196,Final 2025,273,137,136,12,"MAÑANA,TARDE",617995,0,63,-58.760683913286975,-34.67768609087808
6539,Merlo,19969,ESCUELA DE EDUCACIÓN SECUNDARIA Nº39,Región 8,0071MS0039,61799600,Educación Común,Nivel Secundario,LUIS VIALE Y ALBARIÑOS - S/N,220-498-0461,,danielaacevedourquiza@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,2,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607100149,Final 2025,355,174,181,11,"MAÑANA,TARDE",617996,0,39,-58.73955714367115,-34.720026086767525
6539,Merlo,19970,ESCUELA DE EDUCACIÓN SECUNDARIA Nº48,Región 8,0071MS0048,61799700,Educación Común,Nivel Secundario,PAGOLA ESQ. BALASTRO - 795,11-2166-5633,70194,spisacco@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607100203,Final 2025,316,159,157,13,"INTERMEDIO,MAÑANA",617997,0,48,-58.71693621464022,-34.69656591590149
6539,Merlo,19971,ESCUELA DE EDUCACIÓN SECUNDARIA N°77,Región 8,0071MS0077,61799800,Educación Común,Nivel Secundario,BENAVENTE - 1373,220-487-5236,,secundaria77merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101680,Final 2025,303,169,134,14,"MAÑANA,TARDE",617998,0,77,-58.75074507512446,-34.677482930892175
6539,Merlo,19972,ESCUELA DE EDUCACIÓN SECUNDARIA Nº36,Región 8,0071MS0036,61799900,Educación Común,Nivel Secundario,ROMA Y RIVERA INDARTE - S/N,220-492-0424,,obc0710036@abc.gov.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101343,Final 2025,476,244,232,16,"MAÑANA,TARDE",617999,0,36,-58.69340159041284,-34.740910727899966
6539,Merlo,19973,ESCUELA DE EDUCACIÓN SECUNDARIA Nº41,Región 8,0071MS0041,61800000,Educación Común,Nivel Secundario,SERRANO - 1702,220-483-7410,,obs0710037@abc.gov.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101389,Final 2025,280,128,152,12,"MAÑANA,TARDE",618000,0,41,-58.7410407697151,-34.663749151901484
6539,Merlo,19974,ESCUELA DE EDUCACIÓN SECUNDARIA Nº51,Región 8,0071MS0051,61800100,Educación Común,Nivel Secundario,JUANA AZURDUY - 1420,11-3103-0479,,ees51losvascos@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101475,Final 2025,152,77,75,6,"MAÑANA,TARDE",618001,0,51,-58.73430858018597,-34.68077589074488
6539,Merlo,19976,ESCUELA DE EDUCACIÓN SECUNDARIA Nº22,Región 8,0071MS0022,61800300,Educación Común,Nivel Secundario,CONSTITUCIÓN - 352,220-485-5798,,esecundaria22@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101241,Final 2025,257,146,111,12,"MAÑANA,TARDE",618003,0,22,-58.73064650315582,-34.67523938018277
6539,Merlo,19978,ESCUELAS DE EDUCACIÓN SECUNDARIA Nº54,Región 8,0071MS0054,61800500,Educación Común,Nivel Secundario,PEDRIEL Y CORVALÁN - 3050,220-483-1515,70564,secundaria54merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101508,Final 2025,330,175,155,12,"MAÑANA,TARDE",618005,0,54,-58.72997213557069,-34.64892122804453
6539,Merlo,19979,ESCUELA DE EDUCACIÓN SECUNDARIA Nº55,Región 8,0071MS0055,61800600,Educación Común,Nivel Secundario,MADRID - 88,220-497-8050,,071ms055@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607100288,Final 2025,298,151,147,13,"MAÑANA,TARDE",618006,0,55,-58.709131548870914,-34.6940980985599
6539,Merlo,19980,ESCUELA DE EDUCACIÓN SECUNDARIA Nº56,Región 8,0071MS0056,61800700,Educación Común,Nivel Secundario,DOBLAS - 1851,220-495-0715,,obs0710056@abc.gov.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607100290,Final 2025,328,161,167,12,"MAÑANA,TARDE",618007,0,56,-58.6525227029535,-34.701751738185514
6539,Merlo,19981,ESCUELA DE EDUCACIÓN SECUNDARIA N°72,Región 8,0071MS0072,61800800,Educación Común,Nivel Secundario,DÁVILA ESQ. BURELA - S/N,220-489-0111,,secundaria72merlo@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101633,Final 2025,401,205,196,15,"MAÑANA,TARDE",618008,0,72,-58.78240025793967,-34.6797719670786
6539,Merlo,19982,ESCUELA DE EDUCACIÓN SECUNDARIA Nº60,Región 8,0071MS0060,61800900,Educación Común,Nivel Secundario,IBERA - 3950,220-498-5462,,secundaria60merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,607101549,Final 2025,581,295,286,21,"MAÑANA,TARDE,VESPERTINO",618009,0,60,-58.79146989775136,-34.72947276096593
6539,Merlo,19983,ESCUELA DE EDUCACIÓN SECUNDARIA N°82,Región 8,0071MS0082,61801000,Educación Común,Nivel Secundario,MUÑIZ - 1709,220-492-2022,,secundaria82merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,607101717,Final 2025,576,263,313,16,"MAÑANA,TARDE",618010,0,82,-58.71129552721132,-34.73075252225206
6539,Merlo,19984,ESCUELA DE EDUCACIÓN SECUNDARIA N°83,Región 8,0071MS0083,61801100,Educación Común,Nivel Secundario,FEVAL E/ FRAGA Y DEAN FUNES - 651,220-489-2050,,jumano@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101729,Final 2025,468,228,240,17,"MAÑANA,TARDE",618011,0,83,-58.77301859323293,-34.68227186575363
6539,Merlo,19985,ESCUELA DE EDUCACIÓN SECUNDARIA N°71,Región 8,0071MS0071,61801200,Educación Común,Nivel Secundario,PLAZA Y J. CELMAN - S/N,220-492-5553,,mberg1@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101622,Final 2025,457,220,237,13,"MAÑANA,TARDE",618012,0,71,-58.67076740379571,-34.75559497467554
6749,San Fernando,20002,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,Región 6,0095MS0020,61802900,Educación Común,Nivel Secundario,MAIPU - 5523,11-4589-4560,,secundaria20sanfernando@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,2,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,609500605,Final 2025,271,134,137,12,"MAÑANA,TARDE",618029,0,20,-58.59530388476548,-34.466181713214965
6568,Morón,20012,ESCUELA DE EDUCACIÓN SECUNDARIA Nº50,Región 8,0100MS0050,61803900,Educación Común,Nivel Secundario,URUGUAY E/ GARCÍA Y MITRE - 451,11-3772-7552,,secundaria50moron@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,610000248,Final 2025,245,119,126,10,"MAÑANA,TARDE",618039,0,50,-58.61758115865763,-34.65312489342261
6568,Morón,20013,"ESCUELA DE EDUCACIÓN SECUNDARIA N°54 ""MARÍA ELENA WALSH""",Región 8,0100MS0054,61804000,Educación Común,Nivel Secundario,ARREDONDO - 2465,11-4627-8776,,sb17castelar@hotmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,610000063,Final 2025,373,177,196,18,"MAÑANA,TARDE",618040,0,54,-58.643035422643486,-34.648384713608955
6568,Morón,20016,ESCUELA DE EDUCACIÓN SECUNDARIA Nº45,Región 8,0100MS0045,61804300,Educación Común,Nivel Secundario,RICARDO GUTIERREZ - 453,11-4656-2236,70420,secundaria45moron@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,610000945,Final 2025,264,139,125,12,"MAÑANA,TARDE",618043,0,45,-58.57241531836138,-34.63776914574037
6568,Morón,20017,ESCUELA DE EDUCACIÓN SECUNDARIA N°60,Región 8,0100MS0060,61804400,Educación Común,Nivel Secundario,O´CONNOR - 460,11-4654-7005,,secundaria60moron@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,610001029,Final 2025,167,79,88,12,"MAÑANA,TARDE",618044,0,60,-58.56304332790096,-34.63649146755966
6568,Morón,20018,ESCUELA DE EDUCACIÓN SECUNDARIA Nº36,Región 8,0100MS0036,61804500,Educación Común,Nivel Secundario,HUNGRIA - 303,11-4476-0911,,secundaria36moron@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,610000899,Final 2025,344,157,187,17,"MAÑANA,TARDE",618045,0,36,-58.64163784179416,-34.69358554021035
6410,Ituzaingó,20019,ESCUELA DE EDUCACIÓN SECUNDARIA Nº19,Región 8,0136MS0019,61804600,Educación Común,Nivel Secundario,PATAGONIA - 2648,11-4481-5147,,secundaria18deituzaingo@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,613600984,Final 2025,240,121,119,12,"MAÑANA,TARDE",618046,0,19,-58.70620598841997,-34.64618289331936
6568,Morón,20020,ESCUELA DE EDUCACIÓN SECUNDARIA Nº48,Región 8,0100MS0048,61804700,Educación Común,Nivel Secundario,CARTAGENA - 1158,11-3569-2376,,arhernandez@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,610000950,Final 2025,278,159,119,10,"MAÑANA,TARDE,VESPERTINO",618047,0,48,-58.63145834463776,-34.68218144252023
6568,Morón,20021,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº38 ""PROVINCIAS ARGENTINAS""",Región 8,0100MS0038,61804800,Educación Común,Nivel Secundario,E. LOPEZ - 1364,-,,rcolella@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,610000810,Final 2025,119,57,62,12,"MAÑANA,TARDE",618048,0,38,-58.65444588037754,-34.66179323959296
6568,Morón,20022,ESCUELA DE EDUCACIÓN SECUNDARIA Nº42,Región 8,0100MS0042,61804900,Educación Común,Nivel Secundario,ACHAGA ESQ. TIERRA DEL FUEGO - 3476,11-4697-9266,,secundaria42moron@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,610000921,Final 2025,172,84,88,11,"MAÑANA,TARDE",618049,0,42,-58.6406296446374,-34.68645688019922
6408,Hurlingham,20023,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº15 ""RENÉ FAVALORO""",Región 7,0135MS0015,61805000,Educación Común,Nivel Secundario,ASAMBLEA DEL AÑO XIII Y THEVENIN - S/N,11-5435-4154,,0135bs0015@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,613500512,Final 2025,112,62,50,6,"MAÑANA,TARDE",618050,0,15,-58.62897814532423,-34.578587525193655
6408,Hurlingham,20026,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº21 ""HÉROES DE MALVINAS""",Región 7,0135MS0021,61805300,Educación Común,Nivel Secundario,NIGHTINGALE - 1070,11-4450-0263,70371,0135bs@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,613500148,Final 2025,184,90,94,9,"MAÑANA,TARDE",618053,0,21,-58.64062200258416,-34.62389888771785
6410,Ituzaingó,20027,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,Región 8,0136MS0016,61805400,Educación Común,Nivel Secundario,REPUBLICANA SUDAFRICANA - 2764,11-4458-4950,,secundaria16ituzaingo@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,613600426,Final 2025,432,223,209,19,"MAÑANA,TARDE",618054,0,16,-58.695481285957925,-34.659802034072534
6408,Hurlingham,20028,"ESCUELA DE EDUCACIÓN SECUNDARIA N°23 ""ATAHUALPA YUPANQUI""",Región 7,0135MS0023,61805500,Educación Común,Nivel Secundario,MUSTONI (E/ PIOVANO Y MINOGUYE) - 2384,11-4452-7859,,0135bs0020@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,613500554,Final 2025,106,53,53,6,"MAÑANA,TARDE",618055,0,23,-58.64678742204244,-34.579659485209554
6408,Hurlingham,20029,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº 12 ""MERCEDES SOSA""",Región 7,0135MS0012,61805600,Educación Común,Nivel Secundario,GABRIEL DE ARISTIZÁBAL - 915,11-4450-0138,,secundaria12hurlingham@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,613500481,Final 2025,211,114,97,12,"MAÑANA,TARDE",618056,0,12,-58.65650572743452,-34.61995928567989
6408,Hurlingham,20030,"ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3 ""VICTOR MERCANTE""",Región 7,0135MT0003,61805700,Educación Técnico Profesional,Nivel Secundario,ANDONAEGUI - 2295,11-4665-2867,,eest3hurlingham@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Técnico Profesional,613501175,Final 2025,609,406,203,23,"MAÑANA,TARDE,VESPERTINO",618057,0,3,-58.65553728677713,-34.596889708307025
6410,Ituzaingó,20031,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,Región 8,0136MS0018,61805800,Educación Común,Nivel Secundario,GENERAL PINTO E/ QUIROS Y ESPEJO - 1754,2205-3658,,secundaria18ituzaingo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,613600442,Final 2025,293,133,160,12,"MAÑANA,TARDE",618058,0,18,-58.67474410823384,-34.67483216340241
6408,Hurlingham,20033,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº 9 "" RODOLFO WALSH""",Región 7,0135MS0009,61806000,Educación Común,Nivel Secundario,JÁCHAL - 3680,11-4665-4088,,hurlinghamsecundaria9@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,613500078,Final 2025,468,230,238,18,"MAÑANA,TARDE",618060,0,9,-58.66774303517349,-34.58371718312718
6539,Merlo,20042,ESCUELA DE EDUCACIÓN SECUNDARIA Nº65,Región 8,0071MS0065,61806900,Educación Común,Nivel Secundario,VELLOSO Y QUESADA - S/N,220-498-4919,,secundaria65merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101583,Final 2025,500,256,244,19,"MAÑANA,TARDE",618069,0,65,-58.77960905187611,-34.7027573107018
6539,Merlo,20050,ESCUELA DE EDUCACIÓN SECUNDARIA Nº38,Región 8,0071MS0038,61807700,Educación Común,Nivel Secundario,BACH Y MOZART - S/N,220-480-5841,,paaguilar@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101362,Final 2025,333,167,166,12,"MAÑANA,TARDE",618077,0,38,-58.75934587036688,-34.69411343868774
6539,Merlo,20051,ESCUELA DE EDUCACIÓN SECUNDARIA N°6 - ANEXO 1,Región 8,0071MS3061,61181501,Educación Común,Nivel Secundario,NUÑEZ ESQ. CORONDA - S/N,220-493-4318,,secundaria6merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,ANEXO,S/Datos,Dirección Provincial de Educación Secundaria,607100257,Final 2025,197,106,91,6,"MAÑANA,TARDE",611815,1,3061,-58.72050279291143,-34.71057911481117
6371,General San Martín,20101,ESCUELA DE EDUCACIÓN SECUNDARIA Nº30,Región 7,0045MS0030,61812300,Educación Común,Nivel Secundario,ESPAÑA - 5640,11-4769-7638,,0045ms0030@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,604501023,Final 2025,156,88,68,6,"MAÑANA,TARDE",618123,0,30,-58.58087998851961,-34.56105266894495
6371,General San Martín,20102,ESCUELA DE EDUCACIÓN SECUNDARIA Nº55,Región 7,0045MS0055,61812400,Educación Común,Nivel Secundario,BOULEVARD BALLESTER - 554,11-4738-0370,,0045ms0055@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,604501132,Final 2025,227,115,112,12,"MAÑANA,TARDE",618124,0,55,-58.55821440377057,-34.54359499611156
6371,General San Martín,20104,ESCUELA DE EDUCACIÓN SECUNDARIA Nº31,Región 7,0045MS0031,61812600,Educación Común,Nivel Secundario,SAENZ PEÑA - 2953,11-4508-9158,,secundaria31sanmartin@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,604500683,Final 2025,179,106,73,12,"MAÑANA,TARDE",618126,0,31,-58.5358219035568,-34.568491647770685
6371,General San Martín,20105,ESCUELA DE EDUCACIÓN SECUNDARIA Nº53,Región 7,0045MS0053,61812700,Educación Común,Nivel Secundario,BARTOLOME MITRE E/ CUBA Y ENSENADA - 5473,11-4738-1755,84221,secundaria53sanmartin@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,604501121,Final 2025,151,84,67,6,MAÑANA,618127,0,53,-58.56724767112536,-34.55100767428584
6371,General San Martín,20106,ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,Región 7,0045MS0028,61812800,Educación Común,Nivel Secundario,RIO NEGRO E/ LACROZE Y BOULEVARD - 350,11-4720-7947,47101,0045ms0028@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,604501010,Final 2025,175,99,76,8,"MAÑANA,TARDE",618128,0,28,-58.56703775039075,-34.53702023069851
6371,General San Martín,20107,ESCUELA DE EDUCACIÓN SECUNDARIA Nº40,Región 7,0045MS0040,61812900,Educación Común,Nivel Secundario,OMBU ESQ. TUNUYAN - 1490,11-4518-1600,,secundaria40sanmartin@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,604500789,Final 2025,180,89,91,6,MAÑANA,618129,0,40,-58.54782860343583,-34.59196585456398
6371,General San Martín,20108,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº52 ""DOCTOR RENÉ FAVALORO""",Región 7,0045MS0052,61813000,Educación Común,Nivel Secundario,INFANTA ISABEL - 2649,11-5197-0473,,0045ms0052@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,604500237,Final 2025,240,120,120,12,"MAÑANA,TARDE",618130,0,52,-58.56240304926018,-34.58732461963492
6371,General San Martín,20109,ESCUELA DE EDUCACIÓN SECUNDARIA Nº44,Región 7,0045MS0044,61813100,Educación Común,Nivel Secundario,90 E/15 Y 17 - 750,11-6080-5148,,secundaria44sanmartin@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,604500179,Final 2025,215,100,115,12,"MAÑANA,TARDE",618131,0,44,-58.53105598821325,-34.54483012390205
6371,General San Martín,20110,ESCUELA DE EDUCACIÓN SECUNDARIA Nº32,Región 7,0045MS0032,61813200,Educación Común,Nivel Secundario,PROFESOR SIMON Y QUINTANA - 1439,11-4849-0160/11588,,secundaria32sanmartin@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,604501034,Final 2025,208,109,99,12,"MAÑANA,TARDE",618132,0,32,-58.55341761949593,-34.53398588331286
6539,Merlo,20115,ESCUELA DE EDUCACIÓN SECUNDARIA Nº29,Región 8,0071MS0029,61813700,Educación Común,Nivel Secundario,TRENQUE LAUQUEN E/D. ALIGHIERI Y LORIA - S/N,220-498-9603,,gracieladevita@hotmail.es,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,607102896,Final 2025,701,355,346,22,"MAÑANA,TARDE",618137,0,29,-58.83688867600412,-34.691640184024244
6539,Merlo,20116,ESCUELA DE EDUCACIÓN SECUNDARIA Nº70,Región 8,0071MS0070,61813800,Educación Común,Nivel Secundario,CHASCOMÚS - 1079,220-497-2541,,secundaria70merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101614,Final 2025,319,153,166,12,"MAÑANA,TARDE",618138,0,70,-58.677724772959856,-34.69836803227031
6539,Merlo,20117,ESCUELA DE EDUCACIÓN SECUNDARIA N°69,Región 8,0071MS0069,61813900,Educación Común,Nivel Secundario,RIVAROLA Y SANTO DOMINGO - S/N,220-494-8255,70355,manuel_fernandez07@hotmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101605,Final 2025,426,183,243,14,"MAÑANA,TARDE",618139,0,69,-58.69411721170008,-34.706232929519885
6539,Merlo,20118,ESCUELA DE EDUCACIÓN SECUNDARIA Nº50,Región 8,0071MS0050,61814000,Educación Común,Nivel Secundario,JUAN POSSE - S/N,220-498-2578,,secundaria50merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101468,Final 2025,381,199,182,13,"MAÑANA,TARDE",618140,0,50,-58.79019603683039,-34.71208490114187
